,heur,n_filmes,n_categorias,tempo_ex,n_assistidos,tempo_tela,media
0,aleat,8670,4,0.048885089985560626,9,23,2.55556
0,aleat,8670,5,0.05610761698335409,11,25,2.27273
0,aleat,8670,6,0.05389909603400156,11,25,2.27273
0,aleat,8670,7,0.054017368995118886,11,24,2.18182
0,aleat,8670,8,0.05292238597758114,11,24,2.18182
0,aleat,8670,9,0.060725670016836375,12,27,2.25
0,aleat,8670,10,0.055180958006531,10,26,2.6
0,aleat,8670,11,0.05573261302197352,9,24,2.66667
0,aleat,8670,12,0.05810172396013513,10,26,2.6
0,aleat,8670,13,0.05405189300654456,8,24,3.0
0,aleat,8670,14,0.05739820603048429,9,27,3.0
0,aleat,8670,15,0.055559318978339434,9,25,2.77778
0,aleat,8670,16,0.054166627989616245,10,24,2.4
0,aleat,8670,17,0.057503233023453504,10,26,2.6
0,aleat,8670,18,0.05742353497771546,8,27,3.375
0,aleat,8670,19,0.059557032014708966,13,25,1.92308
0,aleat,8670,20,0.056141326029319316,9,25,2.77778
0,aleat,8675,1,0.03225852700415999,1,1,1.0
0,aleat,8675,2,0.039474659017287195,4,8,2.0
0,aleat,8675,3,0.04451680404599756,5,14,2.8
0,aleat,8675,4,0.05264788999920711,10,22,2.2
0,aleat,8675,5,0.05242649698629975,11,24,2.18182
0,aleat,8675,6,0.056670189020223916,10,26,2.6
0,aleat,8675,7,0.057836036023218185,10,27,2.7
0,aleat,8675,8,0.05893159902188927,10,27,2.7
0,aleat,8675,9,0.05972559697693214,11,27,2.45455
0,aleat,8675,10,0.059045728005003184,10,27,2.7
0,aleat,8675,11,0.055265409988351166,10,25,2.5
0,aleat,8675,12,0.056468098948244005,10,25,2.5
0,aleat,8675,13,0.05859566997969523,11,26,2.36364
0,aleat,8675,14,0.05840827996144071,10,28,2.8
0,aleat,8675,15,0.05604206904536113,11,25,2.27273
0,aleat,8675,16,0.05444844102021307,13,23,1.76923
0,aleat,8675,17,0.058215180004481226,9,27,3.0
0,aleat,8675,18,0.055392894020769745,10,25,2.5
0,aleat,8675,19,0.05549525597598404,11,25,2.27273
0,aleat,8675,20,0.0555098420009017,10,24,2.4
0,aleat,8680,1,0.03434634202858433,1,0,0.0
0,aleat,8680,2,0.04148933698888868,3,8,2.66667
0,aleat,8680,3,0.047195369959808886,5,14,2.8
0,aleat,8680,4,0.05684856401057914,9,25,2.77778
0,aleat,8680,5,0.06419942900538445,10,23,2.3
0,aleat,8680,6,0.059941468003671616,10,28,2.8
0,aleat,8680,7,0.057145988976117224,9,26,2.88889
0,aleat,8680,8,0.058333527005743235,11,27,2.45455
0,aleat,8680,9,0.05961324804229662,9,27,3.0
0,aleat,8680,10,0.05264512699795887,10,23,2.3
0,aleat,8680,11,0.057510318991262466,9,27,3.0
0,aleat,8680,12,0.056885111960582435,11,26,2.36364
0,aleat,8680,13,0.05698382598347962,11,27,2.45455
0,aleat,8680,14,0.055053913965821266,10,24,2.4
0,aleat,8680,15,0.05566337297204882,13,25,1.92308
0,aleat,8680,16,0.056773615011479706,11,27,2.45455
0,aleat,8680,17,0.05225468799471855,10,24,2.4
0,aleat,8680,18,0.05682855402119458,11,25,2.27273
0,aleat,8680,19,0.053697231982368976,11,25,2.27273
0,aleat,8680,20,0.06140060297911987,10,28,2.8
0,aleat,8685,1,0.03223154600709677,1,1,1.0
0,aleat,8685,2,0.040360038983635604,3,8,2.66667
0,aleat,8685,3,0.043723356968257576,6,14,2.33333
0,aleat,8685,4,0.04334850498707965,5,10,2.0
0,aleat,8685,5,0.05310412700055167,7,23,3.28571
0,aleat,8685,6,0.058883531019091606,11,28,2.54545
0,aleat,8685,7,0.0548350770259276,8,25,3.125
0,aleat,8685,8,0.05818413000088185,10,26,2.6
0,aleat,8685,9,0.05586706701433286,11,26,2.36364
0,aleat,8685,10,0.05654220201540738,10,26,2.6
0,aleat,8685,11,0.0546899430337362,12,25,2.08333
0,aleat,8685,12,0.056150915974285454,8,26,3.25
0,aleat,8685,13,0.05613195803016424,11,26,2.36364
0,aleat,8685,14,0.05581954203080386,11,26,2.36364
0,aleat,8685,15,0.05569570098305121,11,24,2.18182
0,aleat,8685,16,0.05517653899732977,11,24,2.18182
0,aleat,8685,17,0.05904006597120315,12,28,2.33333
0,aleat,8685,18,0.060492889024317265,11,28,2.54545
0,aleat,8685,19,0.058363192016258836,12,28,2.33333
0,aleat,8685,20,0.05653953802539036,10,26,2.6
0,aleat,8690,1,0.03236293699592352,1,1,1.0
0,aleat,8690,2,0.04432293202262372,3,11,3.66667
0,aleat,8690,3,0.049317946017254144,6,19,3.16667
0,aleat,8690,4,0.05457725503947586,10,24,2.4
0,aleat,8690,5,0.05062957899644971,8,22,2.75
0,aleat,8690,6,0.053335110016632825,9,24,2.66667
0,aleat,8690,7,0.05589194700587541,11,26,2.36364
0,aleat,8690,8,0.05847112799528986,9,27,3.0
0,aleat,8690,9,0.05567970604170114,10,26,2.6
0,aleat,8690,10,0.051197363005485386,7,23,3.28571
0,aleat,8690,11,0.05599796096794307,8,25,3.125
0,aleat,8690,12,0.05234780994942412,10,23,2.3
0,aleat,8690,13,0.054306642967276275,7,25,3.57143
0,aleat,8690,14,0.05662794300587848,11,27,2.45455
0,aleat,8690,15,0.05035610304912552,11,23,2.09091
0,aleat,8690,16,0.05074526299722493,10,22,2.2
0,aleat,8690,17,0.05714515096042305,12,25,2.08333
0,aleat,8690,18,0.05274005397222936,11,24,2.18182
0,aleat,8690,19,0.05503400001907721,12,23,1.91667
0,aleat,8690,20,0.05884887499269098,9,26,2.88889
0,aleat,8695,1,0.03308153199031949,1,1,1.0
0,aleat,8695,2,0.038246184994932264,3,6,2.0
0,aleat,8695,3,0.054283171019051224,7,23,3.28571
0,aleat,8695,4,0.058346956968307495,8,27,3.375
0,aleat,8695,5,0.05338590597966686,8,24,3.0
0,aleat,8695,6,0.05572503397706896,11,26,2.36364
0,aleat,8695,7,0.053646686021238565,9,23,2.55556
0,aleat,8695,8,0.05430928198620677,10,24,2.4
0,aleat,8695,9,0.05555394699331373,11,23,2.09091
0,aleat,8695,10,0.05810594599461183,10,28,2.8
0,aleat,8695,11,0.05505853000795469,12,26,2.16667
0,aleat,8695,12,0.0553390720160678,9,26,2.88889
0,aleat,8695,13,0.053715652029495686,13,24,1.84615
0,aleat,8695,14,0.05902293400140479,9,27,3.0
0,aleat,8695,15,0.055982607998885214,9,24,2.66667
0,aleat,8695,16,0.0585715290508233,12,27,2.25
0,aleat,8695,17,0.05590074503561482,11,24,2.18182
0,aleat,8695,18,0.05733442603377625,7,25,3.57143
0,aleat,8695,19,0.05729947896907106,10,26,2.6
0,aleat,8695,20,0.05574954999610782,10,26,2.6
0,aleat,8700,1,0.032922910002525896,1,1,1.0
0,aleat,8700,2,0.04103713296353817,3,10,3.33333
0,aleat,8700,3,0.045059024007059634,5,14,2.8
0,aleat,8700,4,0.05662671697791666,9,27,3.0
0,aleat,8700,5,0.05582974897697568,10,26,2.6
0,aleat,8700,6,0.055367519962601364,12,25,2.08333
0,aleat,8700,7,0.05239546304801479,10,23,2.3
0,aleat,8700,8,0.058941013005096465,10,28,2.8
0,aleat,8700,9,0.059647163026966155,9,28,3.11111
0,aleat,8700,10,0.05819448898546398,9,26,2.88889
0,aleat,8700,11,0.05336922098649666,12,24,2.0
0,aleat,8700,12,0.05528588697779924,10,25,2.5
0,aleat,8700,13,0.057346091023646295,10,27,2.7
0,aleat,8700,14,0.05699474998982623,13,27,2.07692
0,aleat,8700,15,0.05512348801130429,12,25,2.08333
0,aleat,8700,16,0.05773602897534147,11,27,2.45455
0,aleat,8700,17,0.05666452198056504,9,25,2.77778
0,aleat,8700,18,0.05823747901013121,11,27,2.45455
0,aleat,8700,19,0.06120736000593752,10,25,2.5
0,aleat,8700,20,0.05449286598013714,13,25,1.92308
0,aleat,8705,1,0.03260184096870944,1,1,1.0
0,aleat,8705,2,0.04243645298993215,4,12,3.0
0,aleat,8705,3,0.04797792399767786,7,18,2.57143
0,aleat,8705,4,0.05756005796138197,8,26,3.25
0,aleat,8705,5,0.05486057995585725,8,25,3.125
0,aleat,8705,6,0.05839542701141909,10,26,2.6
0,aleat,8705,7,0.05288574699079618,8,24,3.0
0,aleat,8705,8,0.055375506985001266,11,25,2.27273
0,aleat,8705,9,0.05838051298633218,10,27,2.7
0,aleat,8705,10,0.050790310953743756,12,21,1.75
0,aleat,8705,11,0.057231487007811666,7,26,3.71429
0,aleat,8705,12,0.05284923902945593,9,24,2.66667
0,aleat,8705,13,0.05386083497432992,11,24,2.18182
0,aleat,8705,14,0.053725595003925264,10,24,2.4
0,aleat,8705,15,0.059853346028830856,12,27,2.25
0,aleat,8705,16,0.05693341500591487,11,25,2.27273
0,aleat,8705,17,0.05881349998526275,10,27,2.7
0,aleat,8705,18,0.05336417903890833,10,24,2.4
0,aleat,8705,19,0.058570338995195925,9,27,3.0
0,aleat,8705,20,0.05479250894859433,11,25,2.27273
0,aleat,8710,1,0.032315417018253356,1,1,1.0
0,aleat,8710,2,0.04175593797117472,4,9,2.25
0,aleat,8710,3,0.051415427995380014,8,20,2.5
0,aleat,8710,4,0.05326873000012711,9,23,2.55556
0,aleat,8710,5,0.05533441802253947,10,26,2.6
0,aleat,8710,6,0.053981492994353175,8,24,3.0
0,aleat,8710,7,0.05350056698080152,9,24,2.66667
0,aleat,8710,8,0.05370206496445462,10,24,2.4
0,aleat,8710,9,0.05803193501196802,11,27,2.45455
0,aleat,8710,10,0.054219377983827144,10,24,2.4
0,aleat,8710,11,0.06059177196584642,10,26,2.6
0,aleat,8710,12,0.05851173301925883,9,27,3.0
0,aleat,8710,13,0.05694959399988875,9,25,2.77778
0,aleat,8710,14,0.058179296960588545,9,26,2.88889
0,aleat,8710,15,0.054747275018598884,11,25,2.27273
0,aleat,8710,16,0.05398902599699795,11,24,2.18182
0,aleat,8710,17,0.056908915983513,10,25,2.5
0,aleat,8710,18,0.05242093896958977,10,24,2.4
0,aleat,8710,19,0.05713309103157371,10,24,2.4
0,aleat,8710,20,0.05699219700181857,9,26,2.88889
0,aleat,8715,1,0.03408040199428797,1,2,2.0
0,aleat,8715,2,0.0339822189998813,2,2,1.0
0,aleat,8715,3,0.0508369900053367,7,20,2.85714
0,aleat,8715,4,0.052665026974864304,9,23,2.55556
0,aleat,8715,5,0.055901947955135256,10,26,2.6
0,aleat,8715,6,0.0591233650338836,10,27,2.7
0,aleat,8715,7,0.053546893992461264,9,24,2.66667
0,aleat,8715,8,0.0580099539947696,10,25,2.5
0,aleat,8715,9,0.05377223604591563,12,24,2.0
0,aleat,8715,10,0.058022059965878725,8,27,3.375
0,aleat,8715,11,0.055833494989201427,10,26,2.6
0,aleat,8715,12,0.05809508898528293,11,27,2.45455
0,aleat,8715,13,0.05920925899408758,10,27,2.7
0,aleat,8715,14,0.05654000001959503,9,26,2.88889
0,aleat,8715,15,0.058155053993687034,11,25,2.27273
0,aleat,8715,16,0.057588690018747,12,27,2.25
0,aleat,8715,17,0.06106721598189324,10,27,2.7
0,aleat,8715,18,0.060104994976427406,11,28,2.54545
0,aleat,8715,19,0.0578726910171099,13,27,2.07692
0,aleat,8715,20,0.05817953799851239,8,27,3.375
0,aleat,8720,1,0.03240525699220598,1,1,1.0
0,aleat,8720,2,0.041324560006614774,3,9,3.0
0,aleat,8720,3,0.04934413800947368,6,20,3.33333
0,aleat,8720,4,0.05476645298767835,12,23,1.91667
0,aleat,8720,5,0.0579180620261468,9,27,3.0
0,aleat,8720,6,0.05979023198597133,9,29,3.22222
0,aleat,8720,7,0.058223946020007133,12,28,2.33333
0,aleat,8720,8,0.051356899028178304,9,22,2.44444
0,aleat,8720,9,0.05663620197447017,9,27,3.0
0,aleat,8720,10,0.05653896601870656,12,26,2.16667
0,aleat,8720,11,0.05231564200948924,10,24,2.4
0,aleat,8720,12,0.05356768303317949,11,24,2.18182
0,aleat,8720,13,0.05830305797280744,11,26,2.36364
0,aleat,8720,14,0.0635578099754639,10,28,2.8
0,aleat,8720,15,0.055748883984051645,10,25,2.5
0,aleat,8720,16,0.05361356504727155,10,24,2.4
0,aleat,8720,17,0.0676157459965907,11,29,2.63636
0,aleat,8720,18,0.059523559000808746,8,28,3.5
0,aleat,8720,19,0.05778992502018809,10,27,2.7
0,aleat,8720,20,0.05671398498816416,8,26,3.25
0,aleat,8725,1,0.03295727900695056,1,1,1.0
0,aleat,8725,2,0.04974788398249075,2,5,2.5
0,aleat,8725,3,0.04752854898106307,6,17,2.83333
0,aleat,8725,4,0.057335374993272126,8,25,3.125
0,aleat,8725,5,0.07759285799693316,9,27,3.0
0,aleat,8725,6,0.05936023098183796,11,27,2.45455
0,aleat,8725,7,0.052229341003112495,8,23,2.875
0,aleat,8725,8,0.05766292900079861,11,26,2.36364
0,aleat,8725,9,0.055496926011983305,11,25,2.27273
0,aleat,8725,10,0.05464865098474547,11,25,2.27273
0,aleat,8725,11,0.05777590797515586,12,26,2.16667
0,aleat,8725,12,0.05599200801225379,11,26,2.36364
0,aleat,8725,13,0.05760896496940404,10,27,2.7
0,aleat,8725,14,0.054875131987500936,9,23,2.55556
0,aleat,8725,15,0.05473233503289521,11,25,2.27273
0,aleat,8725,16,0.054123567999340594,12,25,2.08333
0,aleat,8725,17,0.058124877978116274,14,28,2.0
0,aleat,8725,18,0.05653894902206957,10,26,2.6
0,aleat,8725,19,0.054898815986234695,10,25,2.5
0,aleat,8725,20,0.05831242195563391,11,24,2.18182
0,aleat,8730,1,0.032652366964612156,1,1,1.0
0,aleat,8730,2,0.045565342996269464,3,7,2.33333
0,aleat,8730,3,0.05402130202855915,7,24,3.42857
0,aleat,8730,4,0.052577353024389595,8,22,2.75
0,aleat,8730,5,0.05489576997933909,7,25,3.57143
0,aleat,8730,6,0.053487870027311146,9,22,2.44444
0,aleat,8730,7,0.056358892004936934,10,26,2.6
0,aleat,8730,8,0.052627780998591334,9,22,2.44444
0,aleat,8730,9,0.057479146984405816,10,27,2.7
0,aleat,8730,10,0.057639641978312284,13,28,2.15385
0,aleat,8730,11,0.051037895027548075,10,23,2.3
0,aleat,8730,12,0.05289884499507025,11,23,2.09091
0,aleat,8730,13,0.05225265398621559,9,23,2.55556
0,aleat,8730,14,0.057744577003177255,9,26,2.88889
0,aleat,8730,15,0.05620994896162301,9,25,2.77778
0,aleat,8730,16,0.054803066013846546,9,25,2.77778
0,aleat,8730,17,0.0528723020106554,10,22,2.2
0,aleat,8730,18,0.053451748040970415,10,23,2.3
0,aleat,8730,19,0.05459435796365142,11,25,2.27273
0,aleat,8730,20,0.0574966809945181,11,27,2.45455
0,aleat,8735,1,0.03265970497159287,1,1,1.0
0,aleat,8735,2,0.042965447006281465,4,12,3.0
0,aleat,8735,3,0.05026330804685131,6,19,3.16667
0,aleat,8735,4,0.05583764100447297,11,24,2.18182
0,aleat,8735,5,0.05339728097897023,10,24,2.4
0,aleat,8735,6,0.05562141101108864,10,25,2.5
0,aleat,8735,7,0.058861957979388535,10,26,2.6
0,aleat,8735,8,0.05442422395572066,11,25,2.27273
0,aleat,8735,9,0.05255293700611219,11,23,2.09091
0,aleat,8735,10,0.05988352600252256,13,28,2.15385
0,aleat,8735,11,0.05463823495665565,10,24,2.4
0,aleat,8735,12,0.054679250984918326,12,24,2.0
0,aleat,8735,13,0.05839722801465541,12,26,2.16667
0,aleat,8735,14,0.05748893501004204,10,25,2.5
0,aleat,8735,15,0.05241995502728969,10,24,2.4
0,aleat,8735,16,0.05472630198346451,10,25,2.5
0,aleat,8735,17,0.05714385595638305,9,25,2.77778
0,aleat,8735,18,0.05689505999907851,11,25,2.27273
0,aleat,8735,19,0.058659290021751076,11,27,2.45455
0,aleat,8735,20,0.05792419903445989,10,26,2.6
0,aleat,8740,1,0.03290262597147375,1,1,1.0
0,aleat,8740,2,0.03746712004067376,3,5,1.66667
0,aleat,8740,3,0.04086123302113265,3,9,3.0
0,aleat,8740,4,0.04961076600011438,10,21,2.1
0,aleat,8740,5,0.057351758994627744,11,25,2.27273
0,aleat,8740,6,0.054095151950605214,10,24,2.4
0,aleat,8740,7,0.058225621993187815,10,27,2.7
0,aleat,8740,8,0.05477491102647036,14,25,1.78571
0,aleat,8740,9,0.05997423402732238,9,27,3.0
0,aleat,8740,10,0.05528553598560393,8,25,3.125
0,aleat,8740,11,0.053931617992930114,8,24,3.0
0,aleat,8740,12,0.05737835995387286,10,26,2.6
0,aleat,8740,13,0.054215713986195624,9,25,2.77778
0,aleat,8740,14,0.05544686899520457,12,26,2.16667
0,aleat,8740,15,0.05215606902493164,10,22,2.2
0,aleat,8740,16,0.05992196197621524,11,28,2.54545
0,aleat,8740,17,0.058585959021002054,10,26,2.6
0,aleat,8740,18,0.0587863500113599,12,27,2.25
0,aleat,8740,19,0.05764502001693472,12,27,2.25
0,aleat,8740,20,0.05861197103513405,10,27,2.7
0,aleat,8745,1,0.03264593897620216,1,1,1.0
0,aleat,8745,2,0.04261073301313445,3,9,3.0
0,aleat,8745,3,0.053545261034742,8,23,2.875
0,aleat,8745,4,0.056589104991871864,10,25,2.5
0,aleat,8745,5,0.05663079395890236,11,26,2.36364
0,aleat,8745,6,0.0542573289712891,11,25,2.27273
0,aleat,8745,7,0.05927894200431183,12,27,2.25
0,aleat,8745,8,0.059152449015527964,8,27,3.375
0,aleat,8745,9,0.05321135401027277,8,24,3.0
0,aleat,8745,10,0.054939543013460934,10,24,2.4
0,aleat,8745,11,0.059439331002067775,11,28,2.54545
0,aleat,8745,12,0.05325783998705447,9,23,2.55556
0,aleat,8745,13,0.05198744899826124,13,23,1.76923
0,aleat,8745,14,0.057296051003504544,11,26,2.36364
0,aleat,8745,15,0.05131614697165787,9,23,2.55556
0,aleat,8745,16,0.0558084609801881,12,26,2.16667
0,aleat,8745,17,0.056707014970015734,10,26,2.6
0,aleat,8745,18,0.05682373000308871,11,26,2.36364
0,aleat,8745,19,0.05733234598301351,10,26,2.6
0,aleat,8745,20,0.05419384501874447,11,25,2.27273
0,aleat,8750,1,0.032359951990656555,1,1,1.0
0,aleat,8750,2,0.04342891898704693,4,11,2.75
0,aleat,8750,3,0.05252155300695449,8,23,2.875
0,aleat,8750,4,0.05635403003543615,9,25,2.77778
0,aleat,8750,5,0.056276650982908905,8,26,3.25
0,aleat,8750,6,0.05865699297282845,11,26,2.36364
0,aleat,8750,7,0.054357026994694024,12,25,2.08333
0,aleat,8750,8,0.054303000040818006,7,24,3.42857
0,aleat,8750,9,0.058111883990932256,11,23,2.09091
0,aleat,8750,10,0.056334897002670914,7,25,3.57143
0,aleat,8750,11,0.06124614004511386,12,29,2.41667
0,aleat,8750,12,0.05470894300378859,10,25,2.5
0,aleat,8750,13,0.05423268303275108,11,24,2.18182
0,aleat,8750,14,0.057488328020554036,12,27,2.25
0,aleat,8750,15,0.0593989749904722,10,26,2.6
0,aleat,8750,16,0.059587639989331365,11,27,2.45455
0,aleat,8750,17,0.05554078100249171,11,25,2.27273
0,aleat,8750,18,0.05513225501636043,10,24,2.4
0,aleat,8750,19,0.058253128023352474,12,27,2.25
0,aleat,8750,20,0.05495562101714313,8,24,3.0
0,aleat,8755,1,0.03241555602289736,1,1,1.0
0,aleat,8755,2,0.03402503696270287,2,1,0.5
0,aleat,8755,3,0.04547720501432195,5,16,3.2
0,aleat,8755,4,0.054201426974032074,8,24,3.0
0,aleat,8755,5,0.05799787596333772,11,26,2.36364
0,aleat,8755,6,0.05649036401882768,11,26,2.36364
0,aleat,8755,7,0.056079210015013814,13,26,2.0
0,aleat,8755,8,0.0601573150488548,8,27,3.375
0,aleat,8755,9,0.056316767004318535,10,26,2.6
0,aleat,8755,10,0.054776976990979165,9,24,2.66667
0,aleat,8755,11,0.05979084299178794,10,27,2.7
0,aleat,8755,12,0.05781312001636252,11,26,2.36364
0,aleat,8755,13,0.05100360600044951,10,23,2.3
0,aleat,8755,14,0.05333565198816359,13,25,1.92308
0,aleat,8755,15,0.056920878996606916,11,25,2.27273
0,aleat,8755,16,0.05828357004793361,10,27,2.7
0,aleat,8755,17,0.05624093196820468,9,25,2.77778
0,aleat,8755,18,0.054408752999734133,10,24,2.4
0,aleat,8755,19,0.05405065097147599,8,24,3.0
0,aleat,8755,20,0.058247844979632646,10,27,2.7
0,aleat,8760,1,0.03272652201121673,1,1,1.0
0,aleat,8760,2,0.04318003699881956,3,12,4.0
0,aleat,8760,3,0.04927578300703317,6,18,3.0
0,aleat,8760,4,0.0497968039708212,10,21,2.1
0,aleat,8760,5,0.05636026302818209,12,26,2.16667
0,aleat,8760,6,0.05544914002530277,9,25,2.77778
0,aleat,8760,7,0.051255622995086014,12,24,2.0
0,aleat,8760,8,0.05775229702703655,11,27,2.45455
0,aleat,8760,9,0.054667803982738405,11,23,2.09091
0,aleat,8760,10,0.052246203005779535,12,23,1.91667
0,aleat,8760,11,0.055871666001621634,9,25,2.77778
0,aleat,8760,12,0.057752071996219456,8,26,3.25
0,aleat,8760,13,0.05879303702386096,12,27,2.25
0,aleat,8760,14,0.05844059097580612,11,26,2.36364
0,aleat,8760,15,0.05970815900946036,12,27,2.25
0,aleat,8760,16,0.05884022597456351,10,26,2.6
0,aleat,8760,17,0.05379553197417408,9,24,2.66667
0,aleat,8760,18,0.05752498301444575,11,26,2.36364
0,aleat,8760,19,0.05394900601822883,11,23,2.09091
0,aleat,8760,20,0.056094414030667394,11,23,2.09091
0,aleat,8765,1,0.03322422900237143,1,1,1.0
0,aleat,8765,2,0.0450157230370678,4,15,3.75
0,aleat,8765,3,0.05002839700318873,7,19,2.71429
0,aleat,8765,4,0.04974619502900168,7,19,2.71429
0,aleat,8765,5,0.05469494202407077,9,24,2.66667
0,aleat,8765,6,0.05401867598993704,12,22,1.83333
0,aleat,8765,7,0.058210678049363196,12,26,2.16667
0,aleat,8765,8,0.057193180022295564,9,26,2.88889
0,aleat,8765,9,0.05908445501700044,11,27,2.45455
0,aleat,8765,10,0.0560419510002248,10,25,2.5
0,aleat,8765,11,0.05703599500702694,10,26,2.6
0,aleat,8765,12,0.05243645003065467,12,24,2.0
0,aleat,8765,13,0.05376452498603612,11,24,2.18182
0,aleat,8765,14,0.059688440000172704,9,28,3.11111
0,aleat,8765,15,0.058186171983834356,12,27,2.25
0,aleat,8765,16,0.05543602298712358,11,24,2.18182
0,aleat,8765,17,0.05411993304733187,11,23,2.09091
0,aleat,8765,18,0.05369232298107818,11,22,2.0
0,aleat,8765,19,0.05790048302151263,8,26,3.25
0,aleat,8765,20,0.05429173196898773,12,24,2.0
0,aleat,8770,1,0.033017514972016215,1,1,1.0
0,aleat,8770,2,0.03823947603814304,3,7,2.33333
0,aleat,8770,3,0.05011174699757248,7,18,2.57143
0,aleat,8770,4,0.05687018600292504,9,25,2.77778
0,aleat,8770,5,0.056159566971473396,11,25,2.27273
0,aleat,8770,6,0.05469924700446427,9,24,2.66667
0,aleat,8770,7,0.05672928097192198,9,27,3.0
0,aleat,8770,8,0.055465654004365206,7,24,3.42857
0,aleat,8770,9,0.056260553013999015,9,26,2.88889
0,aleat,8770,10,0.05588760500540957,11,26,2.36364
0,aleat,8770,11,0.05559603002620861,9,25,2.77778
0,aleat,8770,12,0.05326811800478026,10,23,2.3
0,aleat,8770,13,0.060959487047512084,10,28,2.8
0,aleat,8770,14,0.05774292995920405,8,26,3.25
0,aleat,8770,15,0.057148942025378346,11,27,2.45455
0,aleat,8770,16,0.05663105100393295,9,25,2.77778
0,aleat,8770,17,0.05299949401523918,10,24,2.4
0,aleat,8770,18,0.0560775600024499,10,26,2.6
0,aleat,8770,19,0.05595016200095415,12,25,2.08333
0,aleat,8770,20,0.05454042297787964,11,24,2.18182
0,aleat,8775,1,0.032934497052337974,1,0,0.0
0,aleat,8775,2,0.03994636703282595,3,10,3.33333
0,aleat,8775,3,0.052516286028549075,7,20,2.85714
0,aleat,8775,4,0.0612863379647024,9,27,3.0
0,aleat,8775,5,0.0579886760096997,10,27,2.7
0,aleat,8775,6,0.05365927901584655,8,24,3.0
0,aleat,8775,7,0.057574095961172134,10,25,2.5
0,aleat,8775,8,0.05683390999911353,13,26,2.0
0,aleat,8775,9,0.058948802994564176,9,25,2.77778
0,aleat,8775,10,0.05822316202102229,13,28,2.15385
0,aleat,8775,11,0.0578851790050976,12,25,2.08333
0,aleat,8775,12,0.06055982399266213,12,28,2.33333
0,aleat,8775,13,0.05636057897936553,10,23,2.3
0,aleat,8775,14,0.055842596979346126,12,26,2.16667
0,aleat,8775,15,0.05331484600901604,12,24,2.0
0,aleat,8775,16,0.05677632300648838,10,25,2.5
0,aleat,8775,17,0.054890617029741406,9,25,2.77778
0,aleat,8775,18,0.055884319997858256,11,25,2.27273
0,aleat,8775,19,0.06194705801317468,14,27,1.92857
0,aleat,8775,20,0.053225555981043726,8,23,2.875
0,aleat,8780,1,0.03332160197896883,1,1,1.0
0,aleat,8780,2,0.03943181596696377,2,6,3.0
0,aleat,8780,3,0.05113858700497076,7,22,3.14286
0,aleat,8780,4,0.05654431402217597,9,27,3.0
0,aleat,8780,5,0.05993391701485962,10,26,2.6
0,aleat,8780,6,0.0573000040021725,8,24,3.0
0,aleat,8780,7,0.05681566701969132,12,25,2.08333
0,aleat,8780,8,0.05519146501319483,11,24,2.18182
0,aleat,8780,9,0.060623672034125775,12,28,2.33333
0,aleat,8780,10,0.056726948998402804,10,26,2.6
0,aleat,8780,11,0.05369190400233492,10,24,2.4
0,aleat,8780,12,0.05776696099201217,9,26,2.88889
0,aleat,8780,13,0.05731693498091772,10,26,2.6
0,aleat,8780,14,0.05509033298585564,10,24,2.4
0,aleat,8780,15,0.052539619035087526,10,24,2.4
0,aleat,8780,16,0.057373418007045984,11,23,2.09091
0,aleat,8780,17,0.06078104500193149,10,28,2.8
0,aleat,8780,18,0.05656456598080695,10,24,2.4
0,aleat,8780,19,0.055227240023668855,14,26,1.85714
0,aleat,8780,20,0.055438280978705734,13,24,1.84615
0,aleat,8785,1,0.0326910549774766,1,1,1.0
0,aleat,8785,2,0.038217895955313,2,6,3.0
0,aleat,8785,3,0.044530053972266614,5,13,2.6
